,block,trial,img,isi,distractor
0,0,0,./stimuli/Schuh.jpg,7.0612608945075905,0
1,0,1,./stimuli/Stuhl.jpg,3.9475984395238983,1
2,0,2,./stimuli/Schuh.jpg,2.8567055022142136,0
3,0,3,./stimuli/Katze.jpg,3.3276272141401604,0
4,0,4,./stimuli/Schuh.jpg,1.6168164174550967,0
5,0,5,./stimuli/Gesicht.jpg,2.386472556584243,0
6,0,6,./stimuli/Katze.jpg,2.0441498588653184,1
7,0,7,./stimuli/Stuhl.jpg,1.9899131246352029,0
8,0,8,./stimuli/Katze.jpg,1.3071155059814015,0
9,0,9,./stimuli/Katze.jpg,1.173014099503963,0
10,0,10,./stimuli/Haus.jpg,1.2516603645516522,0
11,0,11,./stimuli/Haus.jpg,1.272910041554832,0
12,0,12,./stimuli/Gesicht.jpg,1.0491543692309846,1
13,0,13,./stimuli/Haus.jpg,2.6413888410287436,0
14,0,14,./stimuli/Katze.jpg,15.512522459970722,0
15,0,15,./stimuli/Gesicht.jpg,2.8883460954716584,0
16,0,16,./stimuli/Gesicht.jpg,3.2750894081059534,0
17,0,17,./stimuli/Stuhl.jpg,1.8349102051544106,0
18,0,18,./stimuli/Haus.jpg,1.6945454472065702,0
19,0,19,./stimuli/Schuh.jpg,3.544823654177993,1
20,0,20,./stimuli/Schuh.jpg,1.2909843050562917,0
21,0,21,./stimuli/Haus.jpg,2.870470765972434,1
22,0,22,./stimuli/Stuhl.jpg,2.255395271767493,0
23,0,23,./stimuli/Stuhl.jpg,2.498610605808983,0
24,0,24,./stimuli/Gesicht.jpg,1.364921187175744,0
25,1,0,./stimuli/Gesicht.jpg,2.6886010078105356,0
26,1,1,./stimuli/Schuh.jpg,1.4847685228430774,1
27,1,2,./stimuli/Stuhl.jpg,2.624953149401435,0
28,1,3,./stimuli/Stuhl.jpg,1.1068462110031776,1
29,1,4,./stimuli/Schuh.jpg,1.6047147100152053,0
30,1,5,./stimuli/Schuh.jpg,1.2666182791219969,0
31,1,6,./stimuli/Gesicht.jpg,1.2117173901589482,0
32,1,7,./stimuli/Haus.jpg,1.090031132241826,1
33,1,8,./stimuli/Gesicht.jpg,2.6541625462206246,0
34,1,9,./stimuli/Katze.jpg,2.082463512942091,0
35,1,10,./stimuli/Katze.jpg,1.259736231651752,0
36,1,11,./stimuli/Haus.jpg,1.0048022425047733,0
37,1,12,./stimuli/Haus.jpg,6.782551287277751,0
38,1,13,./stimuli/Stuhl.jpg,3.4380650967381783,0
39,1,14,./stimuli/Gesicht.jpg,1.9393642373987239,1
40,1,15,./stimuli/Stuhl.jpg,3.7091285182539613,0
41,1,16,./stimuli/Haus.jpg,1.517672337719596,0
42,1,17,./stimuli/Katze.jpg,1.3014998550667376,0
43,1,18,./stimuli/Schuh.jpg,1.5079226718866892,0
44,1,19,./stimuli/Haus.jpg,1.0640723351863985,0
45,1,20,./stimuli/Schuh.jpg,1.0523852826483233,0
46,1,21,./stimuli/Katze.jpg,1.6834510011130372,0
47,1,22,./stimuli/Stuhl.jpg,3.6378914672173184,0
48,1,23,./stimuli/Katze.jpg,2.2162621872988177,1
49,1,24,./stimuli/Gesicht.jpg,1.0379007331654244,0
50,2,0,./stimuli/Gesicht.jpg,2.4438160598103273,0
51,2,1,./stimuli/Katze.jpg,1.321527973488119,0
52,2,2,./stimuli/Stuhl.jpg,6.171489264683561,0
53,2,3,./stimuli/Stuhl.jpg,1.9237005487176257,1
54,2,4,./stimuli/Gesicht.jpg,3.8016718589928535,0
55,2,5,./stimuli/Haus.jpg,2.0571316997030324,0
56,2,6,./stimuli/Schuh.jpg,1.470609069570537,0
57,2,7,./stimuli/Haus.jpg,2.7232842505429127,0
58,2,8,./stimuli/Haus.jpg,3.0441045063133556,1
59,2,9,./stimuli/Gesicht.jpg,2.6404467523848254,0
60,2,10,./stimuli/Stuhl.jpg,2.2937342454399676,0
61,2,11,./stimuli/Katze.jpg,1.701170232799551,0
62,2,12,./stimuli/Haus.jpg,6.48518852691625,0
63,2,13,./stimuli/Katze.jpg,2.616962518940329,0
64,2,14,./stimuli/Schuh.jpg,1.0756033913792402,1
65,2,15,./stimuli/Schuh.jpg,1.4880634324013067,0
66,2,16,./stimuli/Stuhl.jpg,2.5007785145522368,0
67,2,17,./stimuli/Haus.jpg,6.029999980790068,0
68,2,18,./stimuli/Stuhl.jpg,2.4544732578883766,0
69,2,19,./stimuli/Schuh.jpg,1.0817387857895437,0
70,2,20,./stimuli/Gesicht.jpg,1.3360022562757186,1
71,2,21,./stimuli/Schuh.jpg,1.1835662568361591,0
72,2,22,./stimuli/Katze.jpg,6.762456162273792,1
73,2,23,./stimuli/Katze.jpg,3.2325869342290874,0
74,2,24,./stimuli/Gesicht.jpg,2.1748447233482056,0
75,3,0,./stimuli/Schuh.jpg,3.404327982837562,0
76,3,1,./stimuli/Gesicht.jpg,1.854444055715091,0
77,3,2,./stimuli/Katze.jpg,1.0327780348270377,1
78,3,3,./stimuli/Katze.jpg,1.2531835953996353,0
79,3,4,./stimuli/Stuhl.jpg,2.5316547247739027,1
80,3,5,./stimuli/Haus.jpg,2.1673863368307713,0
81,3,6,./stimuli/Schuh.jpg,2.5461621918651502,1
82,3,7,./stimuli/Katze.jpg,2.285431929912331,0
83,3,8,./stimuli/Schuh.jpg,1.7863899458614905,0
84,3,9,./stimuli/Stuhl.jpg,2.3760570144512516,0
85,3,10,./stimuli/Stuhl.jpg,2.7142574149899206,0
86,3,11,./stimuli/Schuh.jpg,1.3443137055281664,0
87,3,12,./stimuli/Schuh.jpg,2.1447936922962794,0
88,3,13,./stimuli/Haus.jpg,4.2040173171634745,0
89,3,14,./stimuli/Gesicht.jpg,4.372251399557729,1
90,3,15,./stimuli/Gesicht.jpg,2.4597015489023755,0
91,3,16,./stimuli/Haus.jpg,1.7120740165794541,0
92,3,17,./stimuli/Katze.jpg,2.1393961898577722,0
93,3,18,./stimuli/Gesicht.jpg,1.1139222743900214,0
94,3,19,./stimuli/Stuhl.jpg,4.077382694876601,0
95,3,20,./stimuli/Katze.jpg,2.0105954032181637,0
96,3,21,./stimuli/Haus.jpg,3.215510093810514,1
97,3,22,./stimuli/Haus.jpg,4.85801160748695,0
98,3,23,./stimuli/Stuhl.jpg,1.2751980662047284,0
99,3,24,./stimuli/Gesicht.jpg,2.0569374311936572,0
100,4,0,./stimuli/Gesicht.jpg,1.0241159763894223,0
101,4,1,./stimuli/Gesicht.jpg,5.156708464807783,0
102,4,2,./stimuli/Katze.jpg,2.933112110775112,0
103,4,3,./stimuli/Haus.jpg,3.2710345511083028,1
104,4,4,./stimuli/Haus.jpg,2.594349728404873,0
105,4,5,./stimuli/Gesicht.jpg,5.462842610287583,0
106,4,6,./stimuli/Stuhl.jpg,3.4466006065725425,1
107,4,7,./stimuli/Stuhl.jpg,3.12588441196646,0
108,4,8,./stimuli/Schuh.jpg,1.9523868330699776,1
109,4,9,./stimuli/Katze.jpg,1.1812256691772272,0
110,4,10,./stimuli/Katze.jpg,3.7236090306433187,1
111,4,11,./stimuli/Stuhl.jpg,2.5120357046831066,0
112,4,12,./stimuli/Gesicht.jpg,2.785355639244493,0
113,4,13,./stimuli/Schuh.jpg,3.0262713869286766,0
114,4,14,./stimuli/Gesicht.jpg,1.285401830817583,1
115,4,15,./stimuli/Haus.jpg,2.641185459146407,0
116,4,16,./stimuli/Schuh.jpg,2.7122568861402283,0
117,4,17,./stimuli/Schuh.jpg,1.448863345043049,0
118,4,18,./stimuli/Stuhl.jpg,4.151675670501662,0
119,4,19,./stimuli/Haus.jpg,5.399056688411989,0
120,4,20,./stimuli/Stuhl.jpg,1.4619847895523077,0
121,4,21,./stimuli/Katze.jpg,2.8645763348927415,0
122,4,22,./stimuli/Schuh.jpg,3.0667714153828447,0
123,4,23,./stimuli/Haus.jpg,3.679823074612992,0
124,4,24,./stimuli/Katze.jpg,1.2957722522644406,0
125,5,0,./stimuli/Katze.jpg,2.920768141474684,1
126,5,1,./stimuli/Haus.jpg,2.296558190314361,0
127,5,2,./stimuli/Schuh.jpg,1.5333568582980646,0
128,5,3,./stimuli/Stuhl.jpg,1.1124880788145934,1
129,5,4,./stimuli/Stuhl.jpg,1.2250648767591905,0
130,5,5,./stimuli/Schuh.jpg,3.3030865876380613,0
131,5,6,./stimuli/Katze.jpg,1.7075281422646778,0
132,5,7,./stimuli/Schuh.jpg,1.4185848784913095,0
133,5,8,./stimuli/Schuh.jpg,2.8799100726332973,1
134,5,9,./stimuli/Gesicht.jpg,1.2179668344426144,0
135,5,10,./stimuli/Stuhl.jpg,1.857612384105808,0
136,5,11,./stimuli/Katze.jpg,1.7733791139178905,0
137,5,12,./stimuli/Katze.jpg,1.9129953487621254,0
138,5,13,./stimuli/Stuhl.jpg,5.083969042749758,0
139,5,14,./stimuli/Gesicht.jpg,8.33994407060145,0
140,5,15,./stimuli/Haus.jpg,6.757269188604766,0
141,5,16,./stimuli/Gesicht.jpg,1.1524429915660244,0
142,5,17,./stimuli/Schuh.jpg,1.4082131060053782,0
143,5,18,./stimuli/Haus.jpg,1.3182258034045515,0
144,5,19,./stimuli/Stuhl.jpg,1.8142396375569416,0
145,5,20,./stimuli/Haus.jpg,3.1528461325159953,0
146,5,21,./stimuli/Haus.jpg,1.161244976011804,1
147,5,22,./stimuli/Katze.jpg,1.0350305762447933,0
148,5,23,./stimuli/Gesicht.jpg,2.777039700978251,0
149,5,24,./stimuli/Gesicht.jpg,1.0167109726222312,1
150,6,0,./stimuli/Haus.jpg,2.8140752996450304,0
151,6,1,./stimuli/Haus.jpg,1.7676417662190047,0
152,6,2,./stimuli/Gesicht.jpg,1.6735016736876784,0
153,6,3,./stimuli/Stuhl.jpg,1.6133057256454295,1
154,6,4,./stimuli/Haus.jpg,1.776517096659621,0
155,6,5,./stimuli/Stuhl.jpg,1.8091703657096072,0
156,6,6,./stimuli/Stuhl.jpg,2.834071174252543,0
157,6,7,./stimuli/Katze.jpg,1.954453054505028,0
158,6,8,./stimuli/Stuhl.jpg,4.832697054859885,0
159,6,9,./stimuli/Schuh.jpg,6.0778366445857195,1
160,6,10,./stimuli/Schuh.jpg,3.821080588271492,0
161,6,11,./stimuli/Gesicht.jpg,2.9856624830983827,0
162,6,12,./stimuli/Haus.jpg,2.0568337432845136,0
163,6,13,./stimuli/Katze.jpg,1.5016072110062244,0
164,6,14,./stimuli/Katze.jpg,2.2888083799335717,0
165,6,15,./stimuli/Haus.jpg,1.3389058892592018,1
166,6,16,./stimuli/Schuh.jpg,2.124347379095095,0
167,6,17,./stimuli/Stuhl.jpg,1.6666300370568448,0
168,6,18,./stimuli/Gesicht.jpg,2.361984223480608,0
169,6,19,./stimuli/Katze.jpg,1.590984506850332,0
170,6,20,./stimuli/Schuh.jpg,3.145468288155745,0
171,6,21,./stimuli/Katze.jpg,2.976209621782191,1
172,6,22,./stimuli/Gesicht.jpg,1.2232787890141283,0
173,6,23,./stimuli/Gesicht.jpg,3.27408131274738,1
174,6,24,./stimuli/Schuh.jpg,2.038980720641533,0
175,7,0,./stimuli/Stuhl.jpg,2.641955174986106,0
176,7,1,./stimuli/Haus.jpg,3.0181576947020368,0
177,7,2,./stimuli/Haus.jpg,1.663518687480262,1
178,7,3,./stimuli/Gesicht.jpg,1.3128802612308255,0
179,7,4,./stimuli/Haus.jpg,3.5408344600513555,0
180,7,5,./stimuli/Katze.jpg,6.067142409206692,1
181,7,6,./stimuli/Gesicht.jpg,1.447315753582571,0
182,7,7,./stimuli/Katze.jpg,1.334306358751582,0
183,7,8,./stimuli/Schuh.jpg,2.5070132777252896,0
184,7,9,./stimuli/Stuhl.jpg,3.522341766434842,0
185,7,10,./stimuli/Katze.jpg,2.6524224098498737,0
186,7,11,./stimuli/Katze.jpg,3.4961433627625134,0
187,7,12,./stimuli/Haus.jpg,5.314805031920006,0
188,7,13,./stimuli/Schuh.jpg,2.8380125628538218,1
189,7,14,./stimuli/Haus.jpg,2.5696139630731216,0
190,7,15,./stimuli/Stuhl.jpg,1.8306509748445923,0
