,block,trial,img,isi,distractor
0,0,0,./stimuli/Gesicht.jpg,1.3445863105952123,0
1,0,1,./stimuli/Stuhl.jpg,1.1873082604497331,1
2,0,2,./stimuli/Gesicht.jpg,2.746280649143468,0
3,0,3,./stimuli/Gesicht.jpg,1.1173082106124734,1
4,0,4,./stimuli/Schuh.jpg,1.6894716741311973,0
5,0,5,./stimuli/Schuh.jpg,3.635252992674472,1
6,0,6,./stimuli/Haus.jpg,4.307846893655953,0
7,0,7,./stimuli/Schuh.jpg,1.8246315372813282,0
8,0,8,./stimuli/Katze.jpg,1.2445598430429974,0
9,0,9,./stimuli/Gesicht.jpg,1.4142074744446491,0
10,0,10,./stimuli/Katze.jpg,1.3147594235840399,0
11,0,11,./stimuli/Schuh.jpg,1.776233793156092,0
12,0,12,./stimuli/Gesicht.jpg,3.8011982318028465,0
13,0,13,./stimuli/Haus.jpg,1.3927360035527094,0
14,0,14,./stimuli/Haus.jpg,1.1354890382532103,1
15,0,15,./stimuli/Katze.jpg,2.006659489748932,0
16,0,16,./stimuli/Katze.jpg,1.4173683175938412,1
17,0,17,./stimuli/Stuhl.jpg,2.410586783153967,0
18,0,18,./stimuli/Schuh.jpg,4.598719121557446,0
19,0,19,./stimuli/Stuhl.jpg,1.0208502460159443,0
20,0,20,./stimuli/Haus.jpg,2.02396620505088,0
21,0,21,./stimuli/Stuhl.jpg,1.8201846606292915,0
22,0,22,./stimuli/Stuhl.jpg,3.9236501693852626,0
23,0,23,./stimuli/Katze.jpg,1.010692487217992,0
24,0,24,./stimuli/Haus.jpg,2.2306904003623873,0
25,1,0,./stimuli/Haus.jpg,1.4058466670118819,0
26,1,1,./stimuli/Schuh.jpg,4.170648473538711,1
27,1,2,./stimuli/Gesicht.jpg,1.2653021294731963,0
28,1,3,./stimuli/Katze.jpg,1.266770835402296,0
29,1,4,./stimuli/Stuhl.jpg,2.903119757993769,0
30,1,5,./stimuli/Stuhl.jpg,3.870076068088956,0
31,1,6,./stimuli/Katze.jpg,2.1491015458955562,0
32,1,7,./stimuli/Schuh.jpg,3.2367236160801185,0
33,1,8,./stimuli/Stuhl.jpg,2.3471926044509237,1
34,1,9,./stimuli/Schuh.jpg,1.1028829042896149,0
35,1,10,./stimuli/Haus.jpg,4.264288088151924,0
36,1,11,./stimuli/Gesicht.jpg,5.709576357286321,0
