,block,trial,img,isi,distractor
0,0,0,./stimuli/Gesicht.jpg,2.91187162289175,1
1,0,1,./stimuli/Stuhl.jpg,1.6229754245782255,0
2,0,2,./stimuli/Haus.jpg,1.978086859181029,0
3,0,3,./stimuli/Haus.jpg,2.0308388255291225,1
4,0,4,./stimuli/Gesicht.jpg,1.339177869291125,0
5,0,5,./stimuli/Katze.jpg,7.781652130803206,0
6,0,6,./stimuli/Schuh.jpg,4.056654835558872,0
7,0,7,./stimuli/Schuh.jpg,1.4194549261484348,1
8,0,8,./stimuli/Stuhl.jpg,2.515507218244835,0
9,0,9,./stimuli/Schuh.jpg,1.7579913711796147,0
10,0,10,./stimuli/Haus.jpg,1.1470235650049756,0
11,0,11,./stimuli/Katze.jpg,1.2486937416931938,0
12,0,12,./stimuli/Haus.jpg,2.8411465293110125,0
13,0,13,./stimuli/Stuhl.jpg,1.590156660741259,0
14,0,14,./stimuli/Gesicht.jpg,3.911068788145395,0
15,0,15,./stimuli/Schuh.jpg,4.200077340472703,0
16,0,16,./stimuli/Katze.jpg,1.7850156149599776,1
17,0,17,./stimuli/Stuhl.jpg,1.4614999065446974,0
18,0,18,./stimuli/Stuhl.jpg,1.183856971125813,1
19,0,19,./stimuli/Katze.jpg,2.503005645548387,0
20,0,20,./stimuli/Katze.jpg,1.570650321037681,0
21,0,21,./stimuli/Gesicht.jpg,5.390257451859613,0
22,0,22,./stimuli/Haus.jpg,2.1499209472941168,0
23,0,23,./stimuli/Schuh.jpg,2.785245409021822,0
24,0,24,./stimuli/Gesicht.jpg,2.1596948501258373,0
25,1,0,./stimuli/Haus.jpg,4.468894777493453,0
26,1,1,./stimuli/Stuhl.jpg,2.712259957220676,0
27,1,2,./stimuli/Gesicht.jpg,1.7946443559482803,1
28,1,3,./stimuli/Schuh.jpg,2.5795617492451304,0
29,1,4,./stimuli/Stuhl.jpg,1.5191634278245043,0
30,1,5,./stimuli/Stuhl.jpg,4.926906093435459,1
31,1,6,./stimuli/Haus.jpg,1.8567979900261398,0
32,1,7,./stimuli/Gesicht.jpg,10.242991042903034,0
33,1,8,./stimuli/Haus.jpg,2.1183075638538256,0
34,1,9,./stimuli/Schuh.jpg,3.882592832138872,0
35,1,10,./stimuli/Gesicht.jpg,1.0493505503181095,0
36,1,11,./stimuli/Katze.jpg,1.1242937828851804,0
