,block,trial,img,isi,distractor
0,0,0,./stimuli/Gesicht.jpg,4.417483169730157,0
1,0,1,./stimuli/Gesicht.jpg,1.353431817021465,1
2,0,2,./stimuli/Katze.jpg,2.204991214993349,0
3,0,3,./stimuli/Gesicht.jpg,5.6035524969055235,0
4,0,4,./stimuli/Schuh.jpg,1.216090205176732,0
5,0,5,./stimuli/Gesicht.jpg,1.1051769925132868,0
6,0,6,./stimuli/Stuhl.jpg,4.7762123074917815,0
7,0,7,./stimuli/Haus.jpg,1.2085649210891662,1
8,0,8,./stimuli/Gesicht.jpg,3.340174116740689,0
9,0,9,./stimuli/Haus.jpg,1.7439106035248206,0
10,0,10,./stimuli/Schuh.jpg,1.0081041087246267,0
11,0,11,./stimuli/Haus.jpg,1.1025245450915897,0
12,0,12,./stimuli/Katze.jpg,1.4453076127354985,0
13,0,13,./stimuli/Stuhl.jpg,1.5017880287418661,0
14,0,14,./stimuli/Schuh.jpg,1.7561249183439105,0
15,0,15,./stimuli/Schuh.jpg,1.4391439669376267,1
16,0,16,./stimuli/Katze.jpg,1.9999799771935027,0
17,0,17,./stimuli/Katze.jpg,2.099950511312799,0
18,0,18,./stimuli/Haus.jpg,5.23191598847281,0
19,0,19,./stimuli/Haus.jpg,1.1934196766774192,0
20,0,20,./stimuli/Stuhl.jpg,1.039269436660802,0
21,0,21,./stimuli/Katze.jpg,1.6470695497371077,1
22,0,22,./stimuli/Schuh.jpg,1.0921167440979813,0
23,0,23,./stimuli/Stuhl.jpg,2.2946702573421245,0
24,0,24,./stimuli/Stuhl.jpg,3.6520514870752967,1
25,1,0,./stimuli/Schuh.jpg,1.5573523000535523,1
26,1,1,./stimuli/Schuh.jpg,2.108701913068818,0
27,1,2,./stimuli/Gesicht.jpg,2.500382246808775,0
28,1,3,./stimuli/Katze.jpg,1.0472698546263566,0
29,1,4,./stimuli/Gesicht.jpg,2.9203122799687176,1
30,1,5,./stimuli/Stuhl.jpg,1.257567098825573,0
31,1,6,./stimuli/Gesicht.jpg,1.5200436857822355,0
32,1,7,./stimuli/Haus.jpg,1.5615592913917182,0
33,1,8,./stimuli/Gesicht.jpg,1.0919223114989214,0
34,1,9,./stimuli/Gesicht.jpg,2.132273358548231,0
35,1,10,./stimuli/Schuh.jpg,2.5808157523630455,0
36,1,11,./stimuli/Stuhl.jpg,2.212889066029426,0
37,1,12,./stimuli/Haus.jpg,1.8372272690514744,1
38,1,13,./stimuli/Katze.jpg,1.5879544875979186,0
39,1,14,./stimuli/Stuhl.jpg,2.451433082580356,1
40,1,15,./stimuli/Stuhl.jpg,1.1925956373901405,0
41,1,16,./stimuli/Katze.jpg,3.409021908283152,0
42,1,17,./stimuli/Katze.jpg,2.249124575389119,1
43,1,18,./stimuli/Schuh.jpg,1.2094497617075897,0
44,1,19,./stimuli/Haus.jpg,1.6081302941806608,0
45,1,20,./stimuli/Schuh.jpg,1.8039306578925864,0
46,1,21,./stimuli/Katze.jpg,1.6549544871235775,0
47,1,22,./stimuli/Haus.jpg,4.313040178158068,0
48,1,23,./stimuli/Haus.jpg,2.4041718293613217,0
49,1,24,./stimuli/Stuhl.jpg,2.8826625583629224,0
50,2,0,./stimuli/Schuh.jpg,2.957228666930625,1
51,2,1,./stimuli/Katze.jpg,1.721102643109124,0
52,2,2,./stimuli/Katze.jpg,4.421102236064672,1
53,2,3,./stimuli/Haus.jpg,1.677872053417889,0
54,2,4,./stimuli/Haus.jpg,3.955792202803375,0
55,2,5,./stimuli/Katze.jpg,1.5392948895775191,0
56,2,6,./stimuli/Gesicht.jpg,2.079302634933306,0
57,2,7,./stimuli/Stuhl.jpg,1.6593532319072553,0
58,2,8,./stimuli/Gesicht.jpg,4.384405968667816,0
59,2,9,./stimuli/Haus.jpg,1.6073273932614225,0
60,2,10,./stimuli/Stuhl.jpg,1.8638749557307537,0
61,2,11,./stimuli/Stuhl.jpg,4.822659326755719,0
62,2,12,./stimuli/Katze.jpg,1.9277196906585,0
63,2,13,./stimuli/Stuhl.jpg,4.876443971829366,1
64,2,14,./stimuli/Haus.jpg,3.2841910959910026,0
65,2,15,./stimuli/Gesicht.jpg,1.1781985510046264,1
66,2,16,./stimuli/Gesicht.jpg,2.161139484536174,0
67,2,17,./stimuli/Katze.jpg,6.799671504135865,0
68,2,18,./stimuli/Schuh.jpg,1.4588398456282345,0
69,2,19,./stimuli/Haus.jpg,1.3670491674752094,1
70,2,20,./stimuli/Schuh.jpg,1.6883290241885576,0
71,2,21,./stimuli/Gesicht.jpg,5.892823808511756,0
72,2,22,./stimuli/Schuh.jpg,1.2227865396490787,0
73,2,23,./stimuli/Stuhl.jpg,4.922630274144884,0
74,2,24,./stimuli/Schuh.jpg,2.47028326668198,0
75,3,0,./stimuli/Schuh.jpg,1.3776557394960864,0
76,3,1,./stimuli/Katze.jpg,3.14523339984671,0
77,3,2,./stimuli/Haus.jpg,3.0461138146470637,0
78,3,3,./stimuli/Stuhl.jpg,1.0216002873192598,0
79,3,4,./stimuli/Haus.jpg,1.0224601788210919,0
80,3,5,./stimuli/Gesicht.jpg,1.467485082309849,0
81,3,6,./stimuli/Gesicht.jpg,1.3370740816571853,0
82,3,7,./stimuli/Haus.jpg,1.1338340365641957,1
83,3,8,./stimuli/Haus.jpg,1.4933035738952936,0
84,3,9,./stimuli/Katze.jpg,1.0675393719485382,1
85,3,10,./stimuli/Katze.jpg,1.1117589343272192,0
86,3,11,./stimuli/Gesicht.jpg,1.481677442787424,0
87,3,12,./stimuli/Schuh.jpg,5.482018057677868,0
88,3,13,./stimuli/Stuhl.jpg,4.65252139184376,0
89,3,14,./stimuli/Stuhl.jpg,1.7212718120252872,0
90,3,15,./stimuli/Gesicht.jpg,1.0084114392884054,1
91,3,16,./stimuli/Stuhl.jpg,1.326152158719538,0
92,3,17,./stimuli/Katze.jpg,1.5061989271237342,0
93,3,18,./stimuli/Stuhl.jpg,2.460019993121059,1
94,3,19,./stimuli/Schuh.jpg,1.9699490743165433,0
95,3,20,./stimuli/Haus.jpg,1.4495170291881685,0
96,3,21,./stimuli/Schuh.jpg,2.7852552631147818,0
97,3,22,./stimuli/Schuh.jpg,2.0895353075252507,1
98,3,23,./stimuli/Gesicht.jpg,1.2409537942775535,0
99,3,24,./stimuli/Katze.jpg,4.372156093204923,0
100,4,0,./stimuli/Katze.jpg,1.1763881552888098,0
101,4,1,./stimuli/Stuhl.jpg,1.869552500364995,0
102,4,2,./stimuli/Gesicht.jpg,4.224714875359666,0
103,4,3,./stimuli/Stuhl.jpg,3.6866400861835,1
104,4,4,./stimuli/Schuh.jpg,1.0596012739451688,0
105,4,5,./stimuli/Katze.jpg,1.0060673876162074,0
106,4,6,./stimuli/Haus.jpg,1.8775102847655207,0
107,4,7,./stimuli/Katze.jpg,1.6424750230417322,0
108,4,8,./stimuli/Gesicht.jpg,4.826473755872927,0
109,4,9,./stimuli/Gesicht.jpg,3.9541062764912627,1
110,4,10,./stimuli/Schuh.jpg,1.8921544096837157,0
111,4,11,./stimuli/Schuh.jpg,2.6830852056219836,0
112,4,12,./stimuli/Gesicht.jpg,1.8442901457972312,0
113,4,13,./stimuli/Katze.jpg,4.4683915166003345,0
114,4,14,./stimuli/Katze.jpg,1.3659775860150487,1
115,4,15,./stimuli/Schuh.jpg,3.503405683368296,0
116,4,16,./stimuli/Haus.jpg,1.7571502376579877,0
117,4,17,./stimuli/Haus.jpg,1.7030705668629365,0
118,4,18,./stimuli/Schuh.jpg,1.1081308191210166,1
119,4,19,./stimuli/Stuhl.jpg,1.488494372969714,0
120,4,20,./stimuli/Haus.jpg,2.615213129112705,1
121,4,21,./stimuli/Gesicht.jpg,1.6468767537217732,0
122,4,22,./stimuli/Haus.jpg,1.3680104732634013,0
123,4,23,./stimuli/Stuhl.jpg,1.9607972183436826,0
124,4,24,./stimuli/Stuhl.jpg,5.264450619929521,0
125,5,0,./stimuli/Katze.jpg,3.7942128427989106,0
126,5,1,./stimuli/Katze.jpg,1.0930287116539708,1
127,5,2,./stimuli/Schuh.jpg,1.4218098546579996,0
128,5,3,./stimuli/Stuhl.jpg,2.5763913561814924,0
129,5,4,./stimuli/Schuh.jpg,2.013468961829652,1
130,5,5,./stimuli/Katze.jpg,2.712999981757041,0
131,5,6,./stimuli/Stuhl.jpg,1.0388034701082556,1
132,5,7,./stimuli/Haus.jpg,1.1320391352680113,0
133,5,8,./stimuli/Stuhl.jpg,2.6552828147231833,0
134,5,9,./stimuli/Katze.jpg,6.628692248535532,0
135,5,10,./stimuli/Gesicht.jpg,5.0465554032213955,0
136,5,11,./stimuli/Schuh.jpg,1.3032808924834187,0
137,5,12,./stimuli/Haus.jpg,1.8147845355185965,1
138,5,13,./stimuli/Haus.jpg,3.6295523086368426,0
139,5,14,./stimuli/Schuh.jpg,3.154741225012974,0
140,5,15,./stimuli/Schuh.jpg,5.537105856976307,0
141,5,16,./stimuli/Gesicht.jpg,1.1512457581418762,0
142,5,17,./stimuli/Katze.jpg,2.0326942526466647,0
143,5,18,./stimuli/Haus.jpg,4.11043930673725,0
144,5,19,./stimuli/Gesicht.jpg,3.9499212599508993,1
145,5,20,./stimuli/Stuhl.jpg,4.372594433341213,0
146,5,21,./stimuli/Stuhl.jpg,1.5762563488800643,0
147,5,22,./stimuli/Gesicht.jpg,1.1024299780196847,0
148,5,23,./stimuli/Gesicht.jpg,1.4778744851365642,0
149,5,24,./stimuli/Haus.jpg,2.7762500504989074,0
150,6,0,./stimuli/Katze.jpg,1.6697883574688457,1
151,6,1,./stimuli/Schuh.jpg,1.0383962465537562,0
152,6,2,./stimuli/Katze.jpg,1.9209299358008856,0
153,6,3,./stimuli/Stuhl.jpg,1.87852264767117,1
154,6,4,./stimuli/Katze.jpg,6.257968208754919,0
155,6,5,./stimuli/Gesicht.jpg,7.251226792864603,0
156,6,6,./stimuli/Schuh.jpg,1.9652781619005744,0
157,6,7,./stimuli/Schuh.jpg,5.945895409847576,1
158,6,8,./stimuli/Gesicht.jpg,2.45652312336802,0
159,6,9,./stimuli/Haus.jpg,7.9522276001507475,0
160,6,10,./stimuli/Haus.jpg,1.5185968097347753,0
161,6,11,./stimuli/Gesicht.jpg,1.2043841445213166,0
162,6,12,./stimuli/Gesicht.jpg,4.198630824831021,0
163,6,13,./stimuli/Stuhl.jpg,2.9323337882067926,0
164,6,14,./stimuli/Haus.jpg,3.8143537227386233,0
